_id,account_dot_uuid,amount,balance,dateObj,type,label,merchant_dot_uuid
67b863585333388c1dc830e5,7361d008-82de-4026-8908-aa5d5102ee56,20,800,2024-12-09T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830ea,7361d008-82de-4026-8908-aa5d5102ee56,300,1839,2024-12-09T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830ed,7361d008-82de-4026-8908-aa5d5102ee56,300,2580.35,2024-12-09T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830ef,7361d008-82de-4026-8908-aa5d5102ee56,600,2000.35,2024-12-09T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830f9,7361d008-82de-4026-8908-aa5d5102ee56,19,201.35,2024-12-09T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830fb,7361d008-82de-4026-8908-aa5d5102ee56,20,11.35,2024-12-09T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b863585333388c1dc830e4,7361d008-82de-4026-8908-aa5d5102ee56,780,780,2024-12-09T12:00:00.000Z,CREDIT,gambling,e02fe5db-a891-4155-a7dd-3473bef0fac9
67b863585333388c1dc830f3,7361d008-82de-4026-8908-aa5d5102ee56,160,1200.35,2024-12-09T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830eb,7361d008-82de-4026-8908-aa5d5102ee56,210,2049,2024-12-09T12:00:00.000Z,CREDIT,gambling,add22ebb-ed65-4220-aa2d-f8b68b874c45
67b863585333388c1dc830f7,7361d008-82de-4026-8908-aa5d5102ee56,30,430.35,2024-12-09T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830fa,7361d008-82de-4026-8908-aa5d5102ee56,170,31.35,2024-12-09T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830e7,7361d008-82de-4026-8908-aa5d5102ee56,150,1200,2024-12-09T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830e8,7361d008-82de-4026-8908-aa5d5102ee56,179,1379,2024-12-09T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830ec,7361d008-82de-4026-8908-aa5d5102ee56,231.35,2280.35,2024-12-09T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830f0,7361d008-82de-4026-8908-aa5d5102ee56,300,1700.35,2024-12-09T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830f1,7361d008-82de-4026-8908-aa5d5102ee56,210,1490.35,2024-12-09T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830e3,7361d008-82de-4026-8908-aa5d5102ee56,150,0,2024-12-06T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830e2,7361d008-82de-4026-8908-aa5d5102ee56,150,150,2024-12-06T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830e0,7361d008-82de-4026-8908-aa5d5102ee56,190,190,2024-12-04T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830e1,7361d008-82de-4026-8908-aa5d5102ee56,190,0,2024-12-04T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830df,7361d008-82de-4026-8908-aa5d5102ee56,150,0,2024-12-03T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830de,7361d008-82de-4026-8908-aa5d5102ee56,150,150,2024-12-03T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830cc,7361d008-82de-4026-8908-aa5d5102ee56,300,3052.12,2024-12-02T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830cb,7361d008-82de-4026-8908-aa5d5102ee56,60,3352.12,2024-12-02T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830ca,7361d008-82de-4026-8908-aa5d5102ee56,100,3412.12,2024-12-02T12:00:00.000Z,DEBIT,gambling,add22ebb-ed65-4220-aa2d-f8b68b874c45
67b863585333388c1dc830c8,7361d008-82de-4026-8908-aa5d5102ee56,270,3712.12,2024-12-02T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830c7,7361d008-82de-4026-8908-aa5d5102ee56,70,3442.12,2024-12-02T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830c5,7361d008-82de-4026-8908-aa5d5102ee56,90,3322.12,2024-12-02T12:00:00.000Z,CREDIT,gambling,add22ebb-ed65-4220-aa2d-f8b68b874c45
67b863585333388c1dc830bf,7361d008-82de-4026-8908-aa5d5102ee56,150,1487.12,2024-12-02T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830bd,7361d008-82de-4026-8908-aa5d5102ee56,361,1181,2024-12-02T12:00:00.000Z,CREDIT,gambling,e02fe5db-a891-4155-a7dd-3473bef0fac9
67b863585333388c1dc830ba,7361d008-82de-4026-8908-aa5d5102ee56,50,170,2024-12-02T12:00:00.000Z,CREDIT,own_transfer,
67b863585333388c1dc830dd,7361d008-82de-4026-8908-aa5d5102ee56,30,0,2024-12-02T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b863585333388c1dc830d9,7361d008-82de-4026-8908-aa5d5102ee56,190,535.93,2024-12-02T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830d8,7361d008-82de-4026-8908-aa5d5102ee56,425,725.93,2024-12-02T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830d7,7361d008-82de-4026-8908-aa5d5102ee56,150,1150.93,2024-12-02T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830b8,7361d008-82de-4026-8908-aa5d5102ee56,50,70,2024-12-02T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830d5,7361d008-82de-4026-8908-aa5d5102ee56,492.25,1310.93,2024-12-02T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830d3,7361d008-82de-4026-8908-aa5d5102ee56,282.94,1923.18,2024-12-02T12:00:00.000Z,DEBIT,other_discretionary,mrc_aDbeQAWxpZnA3y2D8PDrNn
67b863585333388c1dc830c4,7361d008-82de-4026-8908-aa5d5102ee56,527,3232.12,2024-12-02T12:00:00.000Z,CREDIT,gambling,e02fe5db-a891-4155-a7dd-3473bef0fac9
67b863585333388c1dc830c1,7361d008-82de-4026-8908-aa5d5102ee56,150,1887.12,2024-12-02T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830bb,7361d008-82de-4026-8908-aa5d5102ee56,150,320,2024-12-02T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830dc,7361d008-82de-4026-8908-aa5d5102ee56,20,30,2024-12-02T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b863585333388c1dc830d4,7361d008-82de-4026-8908-aa5d5102ee56,120,1803.18,2024-12-02T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830cd,7361d008-82de-4026-8908-aa5d5102ee56,133,2919.12,2024-12-02T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830d6,7361d008-82de-4026-8908-aa5d5102ee56,10,1300.93,2024-12-02T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830cf,7361d008-82de-4026-8908-aa5d5102ee56,220,2625.12,2024-12-02T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830c9,7361d008-82de-4026-8908-aa5d5102ee56,200,3512.12,2024-12-02T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830c3,7361d008-82de-4026-8908-aa5d5102ee56,668,2705.12,2024-12-02T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830c2,7361d008-82de-4026-8908-aa5d5102ee56,150,2037.12,2024-12-02T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830db,7361d008-82de-4026-8908-aa5d5102ee56,30,50,2024-12-02T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b863585333388c1dc830da,7361d008-82de-4026-8908-aa5d5102ee56,455.93,80,2024-12-02T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830c6,7361d008-82de-4026-8908-aa5d5102ee56,50,3372.12,2024-12-02T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830c0,7361d008-82de-4026-8908-aa5d5102ee56,250,1737.12,2024-12-02T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830be,7361d008-82de-4026-8908-aa5d5102ee56,156.12,1337.12,2024-12-02T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830bc,7361d008-82de-4026-8908-aa5d5102ee56,500,820,2024-12-02T12:00:00.000Z,CREDIT,gambling,e02fe5db-a891-4155-a7dd-3473bef0fac9
67b863585333388c1dc830b9,7361d008-82de-4026-8908-aa5d5102ee56,50,120,2024-12-02T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830d2,7361d008-82de-4026-8908-aa5d5102ee56,279,2206.12,2024-12-02T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830d1,7361d008-82de-4026-8908-aa5d5102ee56,90,2485.12,2024-12-02T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830d0,7361d008-82de-4026-8908-aa5d5102ee56,50,2575.12,2024-12-02T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830ce,7361d008-82de-4026-8908-aa5d5102ee56,74,2845.12,2024-12-02T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830b5,7361d008-82de-4026-8908-aa5d5102ee56,20,21,2024-11-29T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830b6,7361d008-82de-4026-8908-aa5d5102ee56,180,201,2024-11-29T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830b7,7361d008-82de-4026-8908-aa5d5102ee56,181,20,2024-11-29T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830b4,7361d008-82de-4026-8908-aa5d5102ee56,100,1,2024-11-28T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830b3,7361d008-82de-4026-8908-aa5d5102ee56,100,101,2024-11-28T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830ae,7361d008-82de-4026-8908-aa5d5102ee56,460,573,2024-11-27T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830b2,7361d008-82de-4026-8908-aa5d5102ee56,460,1,2024-11-27T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830af,7361d008-82de-4026-8908-aa5d5102ee56,10,583,2024-11-27T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b863585333388c1dc830b1,7361d008-82de-4026-8908-aa5d5102ee56,113,461,2024-11-27T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b863585333388c1dc830b0,7361d008-82de-4026-8908-aa5d5102ee56,9,574,2024-11-27T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830ab,7361d008-82de-4026-8908-aa5d5102ee56,100,358,2024-11-26T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830aa,7361d008-82de-4026-8908-aa5d5102ee56,100,258,2024-11-26T12:00:00.000Z,CREDIT,other_transfer,
67b863585333388c1dc830ac,7361d008-82de-4026-8908-aa5d5102ee56,145,213,2024-11-26T12:00:00.000Z,DEBIT,other_transfer,
67b863585333388c1dc830a9,7361d008-82de-4026-8908-aa5d5102ee56,158,158,2024-11-26T12:00:00.000Z,CREDIT,income,
67b863585333388c1dc830ad,7361d008-82de-4026-8908-aa5d5102ee56,100,113,2024-11-26T12:00:00.000Z,DEBIT,other_credit,
67b859445333388c1dc8308b,7361d008-82de-4026-8908-aa5d5102ee56,11.67,231.67,2024-11-25T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b859445333388c1dc8308c,7361d008-82de-4026-8908-aa5d5102ee56,133,364.67,2024-11-25T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc83089,7361d008-82de-4026-8908-aa5d5102ee56,40,160,2024-11-25T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b859445333388c1dc8308f,7361d008-82de-4026-8908-aa5d5102ee56,133,211.32,2024-11-25T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83090,7361d008-82de-4026-8908-aa5d5102ee56,100,111.32,2024-11-25T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83091,7361d008-82de-4026-8908-aa5d5102ee56,110,1.32,2024-11-25T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8308a,7361d008-82de-4026-8908-aa5d5102ee56,60,220,2024-11-25T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc83092,7361d008-82de-4026-8908-aa5d5102ee56,1.32,0,2024-11-25T12:00:00.000Z,DEBIT,other_discretionary,ca78bacf-f273-4dac-bb0c-5f416368d167
67b859445333388c1dc8308e,7361d008-82de-4026-8908-aa5d5102ee56,10.35,344.32,2024-11-25T12:00:00.000Z,DEBIT,other_discretionary,mrc_aDbeQAWxpZnA3y2D8PDrNn
67b859445333388c1dc8308d,7361d008-82de-4026-8908-aa5d5102ee56,10,354.67,2024-11-25T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83088,7361d008-82de-4026-8908-aa5d5102ee56,278,120,2024-11-22T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83087,7361d008-82de-4026-8908-aa5d5102ee56,21,398,2024-11-22T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83084,7361d008-82de-4026-8908-aa5d5102ee56,179,199,2024-11-22T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b859445333388c1dc83085,7361d008-82de-4026-8908-aa5d5102ee56,100,299,2024-11-22T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc83086,7361d008-82de-4026-8908-aa5d5102ee56,120,419,2024-11-22T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc83083,7361d008-82de-4026-8908-aa5d5102ee56,20,20,2024-11-21T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b859445333388c1dc8307f,7361d008-82de-4026-8908-aa5d5102ee56,20,27.9,2024-11-21T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b859445333388c1dc83080,7361d008-82de-4026-8908-aa5d5102ee56,425,452.9,2024-11-21T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc83081,7361d008-82de-4026-8908-aa5d5102ee56,337.9,115,2024-11-21T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83082,7361d008-82de-4026-8908-aa5d5102ee56,75,40,2024-11-21T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8307e,7361d008-82de-4026-8908-aa5d5102ee56,20,7.9,2024-11-20T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8307d,7361d008-82de-4026-8908-aa5d5102ee56,60.05,27.9,2024-11-20T12:00:00.000Z,DEBIT,other_discretionary,3e371c7e-18e2-4013-a222-903cab747a7c
67b859445333388c1dc8307c,7361d008-82de-4026-8908-aa5d5102ee56,5,87.95,2024-11-20T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83074,7361d008-82de-4026-8908-aa5d5102ee56,250,252.95,2024-11-19T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b859445333388c1dc83078,7361d008-82de-4026-8908-aa5d5102ee56,200,562.95,2024-11-19T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83075,7361d008-82de-4026-8908-aa5d5102ee56,100,352.95,2024-11-19T12:00:00.000Z,CREDIT,income,
67b859445333388c1dc83077,7361d008-82de-4026-8908-aa5d5102ee56,150,762.95,2024-11-19T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc8307b,7361d008-82de-4026-8908-aa5d5102ee56,250,92.95,2024-11-19T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83076,7361d008-82de-4026-8908-aa5d5102ee56,260,612.95,2024-11-19T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b859445333388c1dc8307a,7361d008-82de-4026-8908-aa5d5102ee56,120,342.95,2024-11-19T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83079,7361d008-82de-4026-8908-aa5d5102ee56,100,462.95,2024-11-19T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8305d,7361d008-82de-4026-8908-aa5d5102ee56,270,770.45,2024-11-18T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc8305e,7361d008-82de-4026-8908-aa5d5102ee56,35,805.45,2024-11-18T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc83062,7361d008-82de-4026-8908-aa5d5102ee56,50,1327.45,2024-11-18T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc83063,7361d008-82de-4026-8908-aa5d5102ee56,130,1457.45,2024-11-18T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc83069,7361d008-82de-4026-8908-aa5d5102ee56,15,1327.95,2024-11-18T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83070,7361d008-82de-4026-8908-aa5d5102ee56,155,292.95,2024-11-18T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8305c,7361d008-82de-4026-8908-aa5d5102ee56,170,500.45,2024-11-18T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b859445333388c1dc83064,7361d008-82de-4026-8908-aa5d5102ee56,250,1707.45,2024-11-18T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc83066,7361d008-82de-4026-8908-aa5d5102ee56,40,1397.45,2024-11-18T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83071,7361d008-82de-4026-8908-aa5d5102ee56,250,42.95,2024-11-18T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83072,7361d008-82de-4026-8908-aa5d5102ee56,10,32.95,2024-11-18T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b859445333388c1dc83073,7361d008-82de-4026-8908-aa5d5102ee56,30,2.95,2024-11-18T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
67b859445333388c1dc83060,7361d008-82de-4026-8908-aa5d5102ee56,50,877.45,2024-11-18T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc83065,7361d008-82de-4026-8908-aa5d5102ee56,270,1437.45,2024-11-18T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8306d,7361d008-82de-4026-8908-aa5d5102ee56,40,702.95,2024-11-18T12:00:00.000Z,DEBIT,ewallet,mrc_2M2wYpq5PanBmbiXXsABNs
67b859445333388c1dc8306f,7361d008-82de-4026-8908-aa5d5102ee56,105,447.95,2024-11-18T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8305b,7361d008-82de-4026-8908-aa5d5102ee56,30,330.45,2024-11-18T12:00:00.000Z,CREDIT,gambling,978a3024-7991-4a2e-9ee6-c45b785b6364
67b859445333388c1dc8305f,7361d008-82de-4026-8908-aa5d5102ee56,22,827.45,2024-11-18T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b859445333388c1dc83067,7361d008-82de-4026-8908-aa5d5102ee56,25,1372.45,2024-11-18T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83068,7361d008-82de-4026-8908-aa5d5102ee56,29.5,1342.95,2024-11-18T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b859445333388c1dc8306a,7361d008-82de-4026-8908-aa5d5102ee56,35,1292.95,2024-11-18T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8306b,7361d008-82de-4026-8908-aa5d5102ee56,300,992.95,2024-11-18T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8306c,7361d008-82de-4026-8908-aa5d5102ee56,250,742.95,2024-11-18T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8306e,7361d008-82de-4026-8908-aa5d5102ee56,150,552.95,2024-11-18T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83061,7361d008-82de-4026-8908-aa5d5102ee56,400,1277.45,2024-11-18T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc83055,7361d008-82de-4026-8908-aa5d5102ee56,400,410,2024-11-15T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc83059,7361d008-82de-4026-8908-aa5d5102ee56,100,533.45,2024-11-15T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83057,7361d008-82de-4026-8908-aa5d5102ee56,1.55,708.45,2024-11-15T12:00:00.000Z,DEBIT,other_discretionary,
67b859445333388c1dc83058,7361d008-82de-4026-8908-aa5d5102ee56,75,633.45,2024-11-15T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8305a,7361d008-82de-4026-8908-aa5d5102ee56,233,300.45,2024-11-15T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b859445333388c1dc83056,7361d008-82de-4026-8908-aa5d5102ee56,300,710,2024-11-15T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc83054,7361d008-82de-4026-8908-aa5d5102ee56,45,10,2024-11-14T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b859445333388c1dc83053,7361d008-82de-4026-8908-aa5d5102ee56,40,55,2024-11-14T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b859445333388c1dc83052,7361d008-82de-4026-8908-aa5d5102ee56,5,15,2024-11-14T12:00:00.000Z,CREDIT,other_transfer,mrc_WACRto3tvCyrQJARA68Wzb
67b859445333388c1dc83051,7361d008-82de-4026-8908-aa5d5102ee56,130,10,2024-11-13T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b859445333388c1dc83050,7361d008-82de-4026-8908-aa5d5102ee56,140,140,2024-11-13T12:00:00.000Z,CREDIT,income,
67b859445333388c1dc83044,7361d008-82de-4026-8908-aa5d5102ee56,100,982.5,2024-11-11T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b859445333388c1dc83041,7361d008-82de-4026-8908-aa5d5102ee56,70,1282.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83039,7361d008-82de-4026-8908-aa5d5102ee56,80,1650,2024-11-11T12:00:00.000Z,CREDIT,income,
67b859445333388c1dc83038,7361d008-82de-4026-8908-aa5d5102ee56,800,1570,2024-11-11T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc8304e,7361d008-82de-4026-8908-aa5d5102ee56,127.5,130,2024-11-11T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b859445333388c1dc83036,7361d008-82de-4026-8908-aa5d5102ee56,650,670,2024-11-11T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc8304d,7361d008-82de-4026-8908-aa5d5102ee56,100,257.5,2024-11-11T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b859445333388c1dc8304b,7361d008-82de-4026-8908-aa5d5102ee56,55,487.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83043,7361d008-82de-4026-8908-aa5d5102ee56,100,1082.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83042,7361d008-82de-4026-8908-aa5d5102ee56,100,1182.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8303e,7361d008-82de-4026-8908-aa5d5102ee56,20,1532.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8303c,7361d008-82de-4026-8908-aa5d5102ee56,200,1602.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83037,7361d008-82de-4026-8908-aa5d5102ee56,100,770,2024-11-11T12:00:00.000Z,CREDIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b859445333388c1dc8303d,7361d008-82de-4026-8908-aa5d5102ee56,50,1552.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83046,7361d008-82de-4026-8908-aa5d5102ee56,150,822.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83045,7361d008-82de-4026-8908-aa5d5102ee56,10,972.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83048,7361d008-82de-4026-8908-aa5d5102ee56,20,647.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83040,7361d008-82de-4026-8908-aa5d5102ee56,50,1352.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8303f,7361d008-82de-4026-8908-aa5d5102ee56,130,1402.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8303b,7361d008-82de-4026-8908-aa5d5102ee56,2.5,1802.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc8304c,7361d008-82de-4026-8908-aa5d5102ee56,130,357.5,2024-11-11T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b859445333388c1dc8304a,7361d008-82de-4026-8908-aa5d5102ee56,40,542.5,2024-11-11T12:00:00.000Z,DEBIT,other_transfer,
67b859445333388c1dc83047,7361d008-82de-4026-8908-aa5d5102ee56,155,667.5,2024-11-11T12:00:00.000Z,DEBIT,gambling,mrc_PBEa5KrDCGRCYbENEe26Qw
67b859445333388c1dc8303a,7361d008-82de-4026-8908-aa5d5102ee56,155,1805,2024-11-11T12:00:00.000Z,CREDIT,other_transfer,
67b859445333388c1dc8304f,7361d008-82de-4026-8908-aa5d5102ee56,130,0,2024-11-11T12:00:00.000Z,DEBIT,cash_forex_crypto,0a9f6f33-8e37-402f-baae-cb98d28a7f0d
